id,period,model,prompt_type,question,gold_answer,model_answer,token_f1,sacrebleu,bertscore_f1,rouge1_f1,rougeL_f1,cosine_similarity
1385,pre1500,gpt-5-chat-latest,direct,What technological advancement made it difficult for mounted archers to compete with settled societies according to the text?,"Firearms, particularly their advancement in range and accuracy, posed a direct threat to the effectiveness of mounted archers in settled societies. The text notes that when firearms were perfected, mounted archers could no longer compete, marking a significant turning point in military tactics. Notably, while some nomadic groups like the Plains Indians adopted firearms, many others did not traditionally employ mounted warfare, as seen with the Sami and Gaddi shepherds. Thus, the challenge presented by firearms not only affected mounted archers but also highlighted a broader transition in military technology that eventually rendered traditional cavalry obsolete across various cultures and historical periods.","The technological advancement that made it difficult for mounted archers to compete with settled societies was the development and widespread use of firearms—particularly muskets and cannons. Gunpowder weapons rendered traditional horse archery less effective, as firearms could penetrate armor and inflict damage from greater distances with less training required. Additionally, fortified positions equipped with artillery made it harder for cavalry-based nomadic forces to break through defenses. As settled societies adopted these technologies and improved their logistics and manufacturing, the military advantage shifted decisively away from mobile mounted archers toward states that could produce, maintain, and deploy advanced gunpowder weaponry.",0.1990049751243781,2.038743555651162,0.872103750705719,0.3251231527093596,0.15763546798029554,0.81778246
1516,pre1500,gpt-5-chat-latest,direct,"What Bantu pottery style is an offshoot of Urewe ware, and where has it been discovered?","**Kwale ware** is identified as the Bantu pottery style that emerged as an offshoot of Urewe ware. Archaeological findings indicate that this pottery style is primarily found in **southern Kenya** and **northern Tanzania**, showcasing a geographical expansion of the Bantu cultural influences. Dating to approximately the **third century CE**, Kwale ware reflects the technological advancements in pottery that evolved from the established Urewe ware, which is essential in understanding the cultural and artistic developments during the Bantu migration period.","The Bantu pottery style that developed as an offshoot of Urewe ware is **Kwale ware**. It represents a later stage in the Early Iron Age ceramic tradition associated with the expansion of Bantu-speaking communities. Kwale ware has been discovered primarily along the **coastal and inland regions of Kenya and Tanzania**, as well as in parts of **Uganda** and the **southern Lake Victoria basin**. It is characterized by its fine fabrics, burnished surfaces, and distinctive decorations, marking a stylistic evolution from the earlier Urewe tradition.",0.28220858895705525,12.378366475757135,0.9039331078529358,0.4634146341463415,0.29268292682926833,0.9456543
1116,pre1500,gpt-5-chat-latest,direct,Which dynasty ruled over the territories previously controlled by the Liao dynasty after their defeat?,"After the defeat of the Liao dynasty in 1125, the territories they controlled were taken over by the **Jin dynasty**. This was a result of the military engagement between the Song, who supported the Jurchen revolt against the Liao, and the subsequent conflict that ensued after the Liao's fall. The Jin dynasty, emerging from this victory, not only ruled over the former Liao lands but also began to implement Confucian bureaucratic systems, which had lasting impacts on governance in northern China. Their embrace of these administrative practices showcased the adaptability of the Jin and their long-term influence over the political landscape formerly dominated by the Liao.","After the defeat of the Liao dynasty (907–1125), their territories were largely taken over by the **Jin dynasty** (1115–1234). The Jin were founded by the Jurchen people in northeastern China, who rebelled against the Liao and, in alliance with the Song dynasty, brought about the Liao’s downfall. After the Liao collapse, the Jin absorbed most of their northern and northeastern lands, forming a powerful empire that ruled much of northern China. A remnant of the Liao elite fled westward and established the **Western Liao (Kara-Khitan Khanate)** in Central Asia, but within the original Liao territories in China, political control passed primarily to the Jin dynasty.",0.2748815165876778,17.101529210691638,0.884644627571106,0.5462962962962962,0.3518518518518519,0.8753832
178,pre1500,gpt-5-chat-latest,direct,What are the consequences noted in the text for a ruler who does not strive against non-Muslims?,"The consequences for a ruler who neglects to strive against non-Muslims include losing the support and confidence of his subjects. The text states that such inaction is perceived negatively, reflecting poorly on the ruler's commitment to God's will. Moreover, the idea that territories formerly held by Christians should belong to them, particularly in the context of the Holy Land, illustrates that a ruler's failure to act can lead to territorial disputes and unrest. Therefore, not engaging in efforts against non-Muslims is viewed as a betrayal of both religious duty and political obligation.","According to the text, a ruler who fails to strive or struggle (perform *jihad*) against non-Muslims faces severe consequences both spiritually and politically. Such negligence is seen as disobedience to God’s command and a sign of hypocrisy or weakness in faith. The ruler loses divine support and legitimacy, meaning his authority is no longer blessed or protected by God. As a result, the ruler’s power declines, his enemies gain the upper hand, and his community falls into corruption and humiliation. Ultimately, the text conveys that neglecting the duty to strive in God’s cause leads to moral decay, loss of honor, and divine punishment.",0.22564102564102564,3.0577399282944895,0.8809111714363098,0.4577114427860696,0.23880597014925375,0.78264993
1209,pre1500,gpt-5-chat-latest,direct,What was the nature of al-Kamil's proposal to the crusaders in relation to Jerusalem?,"Al-Kamil's proposal to the crusaders was both substantial and strategic. He offered them control over what had once been the crusader state centered around Jerusalem, which included significant territories in the region. In addition to territorial concessions, he proposed a thirty-year truce between Muslims and Christians in the Holy Land. This offer was indicative of his confidence in negotiating peace, yet the crusaders, feeling overconfident in their military strength, rejected al-Kamil’s proposal. This decision later proved detrimental, as they faced a coordinated military response that led to their withdrawal and the conclusion of the Fifth Crusade.","During the Fifth Crusade (1217–1221), Sultan al-Kamil of Egypt offered a diplomatic proposal to the crusaders concerning Jerusalem. Facing a crusader siege of his city of Damietta, al-Kamil proposed to return Jerusalem and other Christian holy sites to Christian control in exchange for the crusaders’ withdrawal from Egypt and a truce. His offer included guarantees for the safety and religious freedom of Muslims remaining in the city, as well as the reconstruction of Jerusalem’s fortifications under certain conditions.  

However, the crusader leadership, influenced by papal legate Pelagius, rejected the offer, believing military victory would yield greater gains. The refusal led to the crusaders’ eventual defeat in Egypt. Al-Kamil’s proposal reflected his pragmatic approach, seeking political stability and avoiding unnecessary bloodshed through negotiation rather than prolonged war.",0.19819819819819817,4.558883096769808,0.8768898248672485,0.43103448275862066,0.20689655172413793,0.86134493
864,pre1500,gpt-5-chat-latest,direct,What are the years of the Western Zhou period?,"The **Western Zhou period** is defined by its years, which range from **c. 1046** to **771 BCE**. It represents a crucial phase in the Zhou dynasty's history where the dynasty solidified its power until it faced the devastating sack of its capital at **Haojing**. This historical period is critical as it sets the stage for subsequent developments in Chinese history, including the emergence of the **Eastern Zhou period** that follows, which is often viewed as a time of fragmentation and increased regional autonomy among the Zhou's outlying territories.","The Western Zhou period lasted from approximately **1046 BCE to 771 BCE**. It began after the Zhou dynasty, led by King Wu, overthrew the Shang dynasty around 1046 BCE. The period is traditionally considered to have ended in 771 BCE, when the Zhou capital, Haojing, was sacked by nomadic invaders and internal rebels, prompting the royal court to move east to Luoyang and marking the start of the Eastern Zhou period.",0.22641509433962265,12.267668450509168,0.884670078754425,0.4150943396226415,0.31446540880503143,0.8242044
65,pre1500,gpt-5-chat-latest,direct,What natural resource did the Soninke give in exchange for salt?,"The Soninke exchanged their **gold surplus** for salt, which was harvested by the Taghaza people of the Sahara. This trade was critical as it enabled the Soninke to leverage their geographic position between the vital sources of salt in the desert and goldfields located in the territory of Bambuk. Over time, as the demand for gold in trans-Saharan trade increased, the Soninke took on a pivotal role as intermediaries, facilitating the exchange of salt to the gold producers in the region south of their territory. Thus, gold became the primary natural resource that the Soninke used in their exchanges for salt, solidifying their economic influence in the region.","The Soninke people, who founded the ancient Ghana Empire in West Africa, exchanged gold for salt. West Africa was rich in gold but lacked salt, an essential commodity for preserving food and maintaining health in hot climates. North African traders brought salt from the Sahara in exchange for gold mined in regions controlled by the Soninke. This gold-salt trade made the Ghana Empire wealthy and allowed it to become a powerful center of commerce between the West African interior and the northern deserts.",0.2094240837696335,2.195982377883437,0.8806093335151672,0.42487046632124353,0.21761658031088082,0.8011954
61,pre1500,gpt-5-chat-latest,direct,In what year did Muhammad's community flee persecution?,"In the year **622**, Muhammad’s community made a crucial decision to flee from increasing persecution by the Meccans. This migration reflects not only the challenges faced by Muhammad in his early preaching efforts but also the importance of community and solidarity among his followers. The community's invitation to Yathrib, which would later be known as **Medina**, signifies a transformative moment as they sought refuge and support from other tribes. This event, known as the **Hijra**, not only highlights the resilience of Muhammad's companions but also marks the beginning of a new chapter in Islamic history.","Muhammad’s community fled persecution in **622 CE**. This event, known as the **Hijra (migration)**, involved the Prophet Muhammad and his followers leaving Mecca for the city of Yathrib, later called Medina (“the City of the Prophet”). The migration marked a turning point in early Islamic history: it established the first Muslim community under Muhammad’s leadership and created the social and political foundations of the Islamic state. The year of the Hijra, 622 CE, was so significant that it later became the starting point of the **Islamic calendar (AH 1)**.",0.2391304347826087,11.735302252558885,0.8837412595748901,0.42780748663101603,0.2459893048128342,0.84747285
191,pre1500,gpt-5-chat-latest,direct,What evidence from the site of Erlitou is discussed in relation to the existence of the Xia dynasty?,"Erlitou's relevance to the Xia dynasty primarily hinges on its archaeological findings, such as the elaborate burial sites for elites, which reveal increasingly formal ceremonies linked to ancestor worship. Although the location exhibits signs of advanced societal structures reminiscent of dynastic governance, it lacks concrete written records from the Xia period, making it difficult to establish a direct correlation. The absence of documents from the Xia, alongside the presence of distinct cultural markers at Erlitou, complicates the narrative, leaving scholars to rely on interpretations of the material culture found at the site and the historical legends surrounding the Xia dynasty.","Archaeological evidence from the site of Erlitou in Henan Province is often discussed in connection with the legendary Xia dynasty because it represents the earliest known large urban center in the middle Yellow River region, dating roughly to 1900–1500 BCE—the period traditionally assigned to the Xia. Excavations at Erlitou have revealed a planned settlement featuring palatial foundations, bronze foundries, turquoise inlay workshops, and elite tombs, indicating a complex, hierarchical society capable of early state organization. These discoveries suggest the emergence of political authority and cultural traits later characteristic of the Shang dynasty. However, no inscriptions or unequivocal textual evidence link Erlitou directly to the Xia mentioned in ancient chronicles. Thus, while many Chinese archaeologists regard Erlitou as the archaeological manifestation of the Xia, others interpret it instead as an early Bronze Age culture that predated or developed independently of the historically recorded dynastic sequence.",0.14754098360655737,3.1465966252813264,0.865459680557251,0.38211382113821146,0.17073170731707318,0.74919224
447,pre1500,gpt-5-chat-latest,direct,How did the evolution of smartphones compare to the evolutionary process of early humans such as Australopithecus in terms of adaptation and development?,"When comparing the evolution of smartphones with the evolutionary process of Australopithecus, one can see both parallels and distinctions in their developmental journeys. Smartphones emerged through a series of engineered advancements over decades, starting from basic telegraphs to advanced wireless communication devices by the early 1980s. This evolution involved the introduction of features like cameras and microprocessors, demonstrating a clear intent to improve functionality and user experience. Conversely, the evolution of early humans, beginning with Australopithecus around 2.5 to 4 million years ago, was driven by biological imperatives rather than technological goals. Australopithecus demonstrated early adaptations like upright walking and tool use, but it took millions of years for significant changes, leading to the emergence of Homo habilis, which had a larger brain and recognized human-like features. 

Important contrasts:
- Smartphone evolution is a result of human creativity and technological advancement.
- Human evolution is a natural process influenced by environmental survival challenges.
- Each journey represents a different form of adaptation, with smartphones reflecting artificial enhancements and Australopithecus highlighting biological changes.","The evolution of smartphones and early humans like *Australopithecus* both reflect processes of adaptation and development, though in very different contexts—technological versus biological. *Australopithecus* evolved through natural selection over millions of years, adapting physically and cognitively to environmental pressures. Traits such as bipedalism, tool use, and increased brain capacity emerged gradually, enhancing survival and reproduction.  

Smartphones, in contrast, evolved through cultural and technological innovation driven by human needs and competition among creators rather than genetics. Their “adaptation” occurs via rapid redesigns responding to user demands, technological advances, and market forces. Each generation incorporates feedback and new features—parallel to how genetic variations that enhance fitness are retained in biological evolution.  

In essence, both processes demonstrate cumulative change aimed at better functionality and efficiency: humans adapted biologically to their environments, while smartphones adapt technologically to human environments. However, while biological evolution is slow, unintentional, and shaped by nature, smartphone evolution is fast, intentional, and shaped by human ingenuity and social trends.",0.19939577039274925,3.4660890236300173,0.8660445809364319,0.4457831325301205,0.18674698795180725,0.8366476
476,pre1500,gpt-5-chat-latest,direct,What action did the Jurchen Jin dynasty take following their displacement of the Liao dynasty?,"After displacing the Liao dynasty, the Jurchen Jin dynasty undertook assertive military actions against the Song dynasty, recognizing its vulnerabilities. This led to a territorial reduction for the Song implementation, resulting in a diminished influence over northern China. The Jurchen's conquests reflected their adaptation of elements from Chinese civilization while still maintaining their martial traditions, showcasing a blend of cultural assimilation and military strategy. This event was significant as it marked the Jurchen's rise in power, paralleling the rise of Temujin in Mongolia during this period, who was also consolidating power through military means.","After overthrowing the Khitan-led Liao dynasty in the early 12th century, the Jurchens established the Jin dynasty (1115–1234). Once in control of former Liao territories in Manchuria and northern China, the Jin consolidated their rule by adopting Chinese-style administrative institutions and declaring their own imperial authority. Seeking to expand further, they entered into an alliance with the Northern Song dynasty to attack the Liao, but after the Liao’s fall, the Jin turned on the Song. In a series of campaigns between 1125 and 1127, they invaded northern China, captured the Northern Song capital of Kaifeng, and took the Song emperors prisoner in the “Jingkang Incident.” This action ended the Northern Song and established the Jin as rulers of northern China, while the surviving Song court fled south to found the Southern Song dynasty.",0.14977973568281935,1.7549710243367866,0.8614216446876526,0.3203463203463204,0.21645021645021645,0.7558038
1034,pre1500,gpt-5-chat-latest,direct,"What trade route is described as one of the greatest in world history, linking east and west?","The trade route described as one of the greatest in world history is the **Silk Roads**. These roads linked the East and West in a vast network that flourished primarily between the fifth and eighth centuries. Initially forming during the Han dynasty, the Silk Roads established a connection among not just China but also central Asia, South Asia, the Middle East, and even the Mediterranean basin. This route was pivotal for the exchange of various goods such as silk and spices, as well as cultural traditions and religions, including Buddhism and Islam, reflecting a significant historical interaction among diverse civilizations.","The **Silk Road** is the trade route described as one of the greatest in world history, linking the East and the West. It was an extensive network of overland and maritime routes that connected China and other parts of Asia with the Middle East, Africa, and Europe. Originating during the Han Dynasty (around the 2nd century BCE), the Silk Road facilitated not only the exchange of goods—such as silk, spices, tea, and precious metals—but also the spread of technologies, religions, languages, and cultures. This interchange greatly influenced the development of civilizations along its routes, making the Silk Road a cornerstone of global economic and cultural history.",0.30097087378640774,18.182357714706825,0.9129212498664856,0.6057692307692308,0.3942307692307692,0.93418777
1232,pre1500,gpt-5-chat-latest,direct,What trade-related activities did the Vikings engage in that helped them influence northern Europe?,"The trade-related activities of the Vikings were pivotal in shaping northern Europe through various means. The establishment of Viking settlements across regions, such as the British Isles and Ireland by the end of the tenth century, facilitated the creation of new trading hubs. These hubs allowed the Vikings not only to trade with neighboring territories but also to connect with far-off cultures. For instance, their routes toward the Byzantine Empire and the Abbasid Caliphate showcased their role as significant traders rather than just raiders. This transformation cultivated new societal structures, as their kings began to build centralized kingdoms, which helped reduce violence and promote economic stability in the regions they settled.

- **Settlement Influence:** Establishing Viking settlements in strategic locations promoted thriving trade.
- **Economic and Political Stabilization:** The evolution from raiding to trading helped to eventually diminish Viking violence, forging a path towards governance and societal organization.","The Vikings were skilled traders who established extensive trade networks across northern Europe between the 8th and 11th centuries. They exchanged goods such as furs, amber, iron, and slaves from Scandinavia for silver, silk, spices, wine, and other luxury items from the Byzantine Empire, the Islamic world, and western Europe. Viking merchants founded and traded through key ports and towns like Birka, Hedeby, and Novgorod, which became vibrant commercial centers linking the Baltic, North Sea, and river routes into Russia. Their far-reaching voyages connected regions that had previously little contact, spreading goods, technologies, and cultural influences. The use of silver coinage and standardized weights introduced new economic practices to northern Europe, while their settlement and trading activities helped stimulate urban development and cultural exchange across the continent.",0.19636363636363635,2.2530193103414597,0.8593004941940308,0.34782608695652173,0.17391304347826086,0.7463591
