id,period,model,prompt_type,question,gold_answer,model_answer,token_f1,sacrebleu,bertscore_f1,rouge1_f1,rougeL_f1,cosine_similarity
1385,pre1500,gpt-5-chat-latest,historian,What technological advancement made it difficult for mounted archers to compete with settled societies according to the text?,"Firearms, particularly their advancement in range and accuracy, posed a direct threat to the effectiveness of mounted archers in settled societies. The text notes that when firearms were perfected, mounted archers could no longer compete, marking a significant turning point in military tactics. Notably, while some nomadic groups like the Plains Indians adopted firearms, many others did not traditionally employ mounted warfare, as seen with the Sami and Gaddi shepherds. Thus, the challenge presented by firearms not only affected mounted archers but also highlighted a broader transition in military technology that eventually rendered traditional cavalry obsolete across various cultures and historical periods.","The key technological advancement that made it difficult for mounted archers—such as nomadic horsemen from the Eurasian steppe—to compete with settled societies was the widespread use of **gunpowder weapons**, particularly firearms and cannons.  

Mounted archers had long dominated open battlefields with their mobility and skill in hit‑and‑run tactics. However, as gunpowder technology improved from the late Middle Ages onward, settled societies could equip soldiers with muskets and artillery capable of piercing armor and striking from long distances. Unlike bows, firearms required less lifelong training, allowing states to field large, disciplined armies quickly.  

Fortified cities also became far harder to breach once they were protected by cannon-resistant walls and defended by troops armed with guns. As a result, the mobility and traditional tactics of mounted archers lost much of their advantage, shifting military power decisively toward centralized, agrarian states armed with gunpowder weapons.",0.21311475409836067,2.3153046979364924,0.8605418801307678,0.3052208835341365,0.15261044176706826,0.775569
1516,pre1500,gpt-5-chat-latest,historian,"What Bantu pottery style is an offshoot of Urewe ware, and where has it been discovered?","**Kwale ware** is identified as the Bantu pottery style that emerged as an offshoot of Urewe ware. Archaeological findings indicate that this pottery style is primarily found in **southern Kenya** and **northern Tanzania**, showcasing a geographical expansion of the Bantu cultural influences. Dating to approximately the **third century CE**, Kwale ware reflects the technological advancements in pottery that evolved from the established Urewe ware, which is essential in understanding the cultural and artistic developments during the Bantu migration period.","The Bantu pottery style that developed as an offshoot of **Urewe ware** is known as **Kwale ware**. Urewe ware, one of the earliest Iron Age ceramic traditions in East Africa, originated in the Great Lakes region around the first millennium BCE. As Bantu-speaking communities migrated eastward and southward, they carried their ceramic traditions with them, adapting the designs and techniques to new environments and cultural contexts.

**Kwale ware** represents one such adaptation and appears slightly later in the archaeological record, around the first centuries BCE to CE. It is characterized by its finer fabric, burnished surfaces, and distinctive rim and neck decorations that evolved from, but are simpler than, those of classic Urewe pottery.  

Archaeologists have discovered Kwale ware primarily along the **coastal regions of Kenya and Tanzania**, particularly near sites such as **Kwale** (which gave the tradition its name) and in parts of southeastern Kenya’s hinterland. These finds help trace the movement of early Bantu agricultural communities toward the East African coast and their subsequent cultural interactions with local populations.",0.18399999999999997,7.039871364637998,0.8864448666572571,0.40476190476190477,0.23015873015873017,0.93585914
1116,pre1500,gpt-5-chat-latest,historian,Which dynasty ruled over the territories previously controlled by the Liao dynasty after their defeat?,"After the defeat of the Liao dynasty in 1125, the territories they controlled were taken over by the **Jin dynasty**. This was a result of the military engagement between the Song, who supported the Jurchen revolt against the Liao, and the subsequent conflict that ensued after the Liao's fall. The Jin dynasty, emerging from this victory, not only ruled over the former Liao lands but also began to implement Confucian bureaucratic systems, which had lasting impacts on governance in northern China. Their embrace of these administrative practices showcased the adaptability of the Jin and their long-term influence over the political landscape formerly dominated by the Liao.","After the defeat of the Liao dynasty in 1125, their territories were taken over by the Jurchen-led Jin dynasty. The Liao had been weakened by internal issues and by rising pressure from their neighbors. The Jurchens, a semi-nomadic people from the forested regions of Manchuria, organized under the leadership of Wanyan Aguda, rebelled against Liao authority in the early 12th century.  

Aguda declared the establishment of the Jin dynasty in 1115, and within a decade, the Jin forces successfully conquered the Liao capital and brought an end to the Khitan regime. The Jin dynasty then controlled most of the former Liao lands in Manchuria, northern China, and parts of Mongolia.  

Some displaced Khitan nobles, refusing to submit, fled westward under Yelü Dashi and founded the Western Liao (also known as the Qara Khitai) in Central Asia, maintaining elements of Khitan rule and culture far from their former homeland.  

Thus, in East Asia, the Jin dynasty inherited and governed the Liao heartlands after their fall.",0.2148148148148148,13.725779738364407,0.8686335682868958,0.4542124542124542,0.32967032967032966,0.7851088
178,pre1500,gpt-5-chat-latest,historian,What are the consequences noted in the text for a ruler who does not strive against non-Muslims?,"The consequences for a ruler who neglects to strive against non-Muslims include losing the support and confidence of his subjects. The text states that such inaction is perceived negatively, reflecting poorly on the ruler's commitment to God's will. Moreover, the idea that territories formerly held by Christians should belong to them, particularly in the context of the Holy Land, illustrates that a ruler's failure to act can lead to territorial disputes and unrest. Therefore, not engaging in efforts against non-Muslims is viewed as a betrayal of both religious duty and political obligation.","In Islamic political and religious thought, particularly as reflected in many classical texts, a ruler who fails to strive against non-Muslims—meaning one who neglects the duty of *jihad* or the defense and expansion of the Muslim community—is seen as neglecting a key responsibility of leadership. Such failure is viewed as both a religious and moral shortcoming.  

The consequences mentioned in these writings often include divine disapproval, loss of legitimacy, and potential social disorder. A ruler who does not uphold this obligation risks weakening the faith of the community, inviting external threats, and undermining the unity and strength of the ummah. In some interpretations, it is even said that God may withdraw His support or blessings from such a ruler, leading to decline or defeat.  

Thus, the neglect of striving against enemies of the faith is portrayed not merely as a personal sin but as a failure of governance that can bring misfortune upon both the ruler and the realm.",0.22310756972111553,3.2869844010176186,0.8763997554779053,0.42968749999999994,0.24999999999999994,0.81068313
1209,pre1500,gpt-5-chat-latest,historian,What was the nature of al-Kamil's proposal to the crusaders in relation to Jerusalem?,"Al-Kamil's proposal to the crusaders was both substantial and strategic. He offered them control over what had once been the crusader state centered around Jerusalem, which included significant territories in the region. In addition to territorial concessions, he proposed a thirty-year truce between Muslims and Christians in the Holy Land. This offer was indicative of his confidence in negotiating peace, yet the crusaders, feeling overconfident in their military strength, rejected al-Kamil’s proposal. This decision later proved detrimental, as they faced a coordinated military response that led to their withdrawal and the conclusion of the Fifth Crusade.","Al-Kamil, the Ayyubid sultan of Egypt and nephew of Saladin, made a remarkable diplomatic proposal to the crusaders during the Fifth Crusade (1217–1221). Facing pressure from conflicts at home and the threat of a crusader siege at Damietta in Egypt, al-Kamil offered to return Jerusalem and several other Christian holy sites to the crusaders. In exchange, he sought their withdrawal from Egypt and a peace agreement.  

His offer was pragmatic rather than purely conciliatory: Jerusalem, though symbolically significant, lacked strong fortifications and was less strategically valuable than Egypt. By making this proposal, al-Kamil aimed to preserve his realm and defuse the crusader threat at minimal cost. However, the crusader leaders, influenced by papal legates and eager for a military victory, refused the deal.  

Ironically, al-Kamil would later grant Jerusalem to Frederick II during the Sixth Crusade in 1229 through peaceful negotiation, highlighting his preference for diplomacy and political flexibility over prolonged war.",0.1774193548387097,3.9130202213466583,0.8660949468612671,0.39688715953307396,0.20233463035019456,0.8556917
864,pre1500,gpt-5-chat-latest,historian,What are the years of the Western Zhou period?,"The **Western Zhou period** is defined by its years, which range from **c. 1046** to **771 BCE**. It represents a crucial phase in the Zhou dynasty's history where the dynasty solidified its power until it faced the devastating sack of its capital at **Haojing**. This historical period is critical as it sets the stage for subsequent developments in Chinese history, including the emergence of the **Eastern Zhou period** that follows, which is often viewed as a time of fragmentation and increased regional autonomy among the Zhou's outlying territories.","The Western Zhou period is generally dated from around **1046 BCE to 771 BCE**. It began after King Wu of Zhou overthrew the Shang dynasty in the Battle of Muye, establishing the Zhou dynasty as the ruling power in China. The early Zhou kings, ruling from their capital near present-day Xi’an, developed a system of decentralized feudal governance that granted land and authority to relatives and trusted nobles.  

This period is often seen as a formative stage in Chinese political and cultural history: the Zhou introduced the concept of the **“Mandate of Heaven”** to justify their rule, developed ancestral and ritual practices that shaped later Chinese governance, and expanded Chinese influence westward and southward.  

The Western Zhou era came to an end in **771 BCE**, when nomadic groups and internal rebels attacked the Zhou capital, leading to the death of the king. The royal court subsequently moved east to Luoyang, marking the beginning of the **Eastern Zhou period (770–256 BCE)**.",0.21774193548387097,8.624676699589513,0.8750624060630798,0.3745019920318725,0.27091633466135456,0.73952705
65,pre1500,gpt-5-chat-latest,historian,What natural resource did the Soninke give in exchange for salt?,"The Soninke exchanged their **gold surplus** for salt, which was harvested by the Taghaza people of the Sahara. This trade was critical as it enabled the Soninke to leverage their geographic position between the vital sources of salt in the desert and goldfields located in the territory of Bambuk. Over time, as the demand for gold in trans-Saharan trade increased, the Soninke took on a pivotal role as intermediaries, facilitating the exchange of salt to the gold producers in the region south of their territory. Thus, gold became the primary natural resource that the Soninke used in their exchanges for salt, solidifying their economic influence in the region.","The Soninke people, who were the founders of the ancient Ghana Empire (also known as Wagadou), traded **gold** in exchange for **salt**. Their empire was located in West Africa between the Sahara Desert and the forests to the south, an area rich in gold resources.  

At that time, salt was extremely valuable in West Africa because it was essential for preserving food and maintaining health in the hot climate, yet it was scarce in the region. In contrast, gold was abundant in the lands controlled by the Soninke.  

North African traders, often Berbers or Arabs, crossed the Sahara with caravans of camels carrying salt from mines such as those at Taghaza or Taoudenni. When they reached the edge of the Ghana Empire, they exchanged this salt—and other goods like cloth and metal tools—for gold dust and other African products.  

This exchange formed the basis of the **trans-Saharan trade**, which made the Ghana Empire one of the wealthiest and most influential states in early African history.  

**Answer:** The Soninke traded **gold** in exchange for **salt**.",0.17730496453900707,3.865624177536798,0.8695569634437561,0.4825174825174825,0.24475524475524474,0.8061862
61,pre1500,gpt-5-chat-latest,historian,In what year did Muhammad's community flee persecution?,"In the year **622**, Muhammad’s community made a crucial decision to flee from increasing persecution by the Meccans. This migration reflects not only the challenges faced by Muhammad in his early preaching efforts but also the importance of community and solidarity among his followers. The community's invitation to Yathrib, which would later be known as **Medina**, signifies a transformative moment as they sought refuge and support from other tribes. This event, known as the **Hijra**, not only highlights the resilience of Muhammad's companions but also marks the beginning of a new chapter in Islamic history.","Muhammad’s community fled persecution in the year **622 CE**. This event is known as the **Hijra** (or Hegira), meaning “migration.”  

In Mecca, Muhammad and his early followers faced increasing hostility from the Quraysh, the city’s dominant tribe. His preaching about monotheism and social justice challenged Meccan traditions and economic interests tied to the Kaaba’s polytheistic worship. As tensions grew, persecution intensified—ranging from social ostracism to physical harm.  

Eventually, Muhammad accepted an invitation from the people of **Yathrib** (later called **Medina**) to serve as a mediator and leader. In 622, he and his followers secretly migrated there, marking a turning point in Islamic history. The Hijra not only ensured the community’s survival but also allowed the establishment of the first Muslim polity based on faith and mutual obligation.  

Because of its significance, the Islamic calendar (Hijri calendar) begins from this year, making **622 CE** year **1 A.H. (Anno Hegirae)** in Islamic dating.",0.2439024390243902,5.859888144470649,0.8733583688735962,0.49802371541501966,0.2450592885375494,0.76455843
191,pre1500,gpt-5-chat-latest,historian,What evidence from the site of Erlitou is discussed in relation to the existence of the Xia dynasty?,"Erlitou's relevance to the Xia dynasty primarily hinges on its archaeological findings, such as the elaborate burial sites for elites, which reveal increasingly formal ceremonies linked to ancestor worship. Although the location exhibits signs of advanced societal structures reminiscent of dynastic governance, it lacks concrete written records from the Xia period, making it difficult to establish a direct correlation. The absence of documents from the Xia, alongside the presence of distinct cultural markers at Erlitou, complicates the narrative, leaving scholars to rely on interpretations of the material culture found at the site and the historical legends surrounding the Xia dynasty.","The site of **Erlitou**, located in Henan Province, is often discussed as possible archaeological evidence for the **Xia dynasty**, which is traditionally considered China’s first dynasty. Excavations at Erlitou, dating roughly from **1900 to 1500 BCE**, revealed a large, planned urban center: rammed-earth palace foundations, bronze foundries, elite tombs, and evidence of organized social hierarchy.  

These discoveries suggest a complex, centralized state-level society that emerged in the same region and period where ancient texts, such as the *Shiji* and *Bamboo Annals*, placed the Xia. Scholars link the earliest phases of Erlitou culture to the later Neolithic cultures of central China, showing political and cultural continuity.  

However, while the timing and location align broadly with the traditional accounts of the Xia, there are **no inscriptions or written records** directly naming the dynasty. Therefore, Erlitou provides **archaeological evidence of an early Chinese state**, but not definitive proof that it was the Xia described in historical texts.",0.1968503937007874,4.619581451656437,0.8676690459251404,0.3813229571984436,0.1867704280155642,0.76598203
447,pre1500,gpt-5-chat-latest,historian,How did the evolution of smartphones compare to the evolutionary process of early humans such as Australopithecus in terms of adaptation and development?,"When comparing the evolution of smartphones with the evolutionary process of Australopithecus, one can see both parallels and distinctions in their developmental journeys. Smartphones emerged through a series of engineered advancements over decades, starting from basic telegraphs to advanced wireless communication devices by the early 1980s. This evolution involved the introduction of features like cameras and microprocessors, demonstrating a clear intent to improve functionality and user experience. Conversely, the evolution of early humans, beginning with Australopithecus around 2.5 to 4 million years ago, was driven by biological imperatives rather than technological goals. Australopithecus demonstrated early adaptations like upright walking and tool use, but it took millions of years for significant changes, leading to the emergence of Homo habilis, which had a larger brain and recognized human-like features. 

Important contrasts:
- Smartphone evolution is a result of human creativity and technological advancement.
- Human evolution is a natural process influenced by environmental survival challenges.
- Each journey represents a different form of adaptation, with smartphones reflecting artificial enhancements and Australopithecus highlighting biological changes.","The evolution of smartphones and the evolution of early humans, such as *Australopithecus*, both demonstrate adaptation to changing environments—yet they operate in different realms. *Australopithecus* evolved biologically over millions of years through natural selection, developing traits like bipedalism and increased brain capacity that helped survival in shifting climates and landscapes. These adaptations were gradual and genetic, shaped by environmental pressures.  

Smartphones, by contrast, have evolved rapidly through cultural and technological innovation, not biology. Their “adaptations” respond to human social needs—communication, connectivity, efficiency—rather than survival in nature. Each generation of smartphones represents human-driven design changes (like better cameras or faster processors) based on feedback and competition, akin to “artificial selection.”  

In essence, *Australopithecus* evolved through nature’s trial-and-error process, whereas smartphones evolve through human ingenuity and market forces. Both illustrate adaptive change: one in the biological record of life, the other in the technological record of human creativity.",0.20125786163522014,6.793693070224823,0.8701176047325134,0.4444444444444444,0.17901234567901234,0.87608206
